,LHipAngleZ,LKneeAngleZ,LAnkleAngleZ,RHipAngleZ,RKneeAngleZ,RAnkleAngleZ
14,13.7404,2.48185,0.69438,17.8745,9.56747,1.12038
15,12.6729,2.03529,1.11613,16.7014,9.06797,1.62588
16,11.645,1.70097,1.53657,15.6339,8.7063,2.13173
17,10.648,1.44373,1.96067,14.6822,8.49845,2.65118
18,9.65549,1.18239,2.3799,13.8025,8.38667,3.17804
19,8.64057,0.836277,2.78128,12.9475,8.29575,3.69685
20,7.59053,0.367488,3.15579,12.0878,8.16969,4.19432
21,6.51175,-0.20667,3.50564,11.2168,7.98508,4.66562
22,5.42869,-0.832696,3.83992,10.3471,7.74574,5.11335
23,4.38024,-1.4478,4.16469,9.49722,7.46552,5.5417
24,3.41204,-1.99499,4.479,8.6805,7.1577,5.95286
25,2.5574,-2.4408,4.77981,7.90104,6.83382,6.34628
26,1.82487,-2.77813,5.07187,7.15688,6.5041,6.71989
27,1.19498,-3.0229,5.36671,6.44399,6.17515,7.07405
28,0.63607,-3.2015,5.67228,5.75708,5.84816,7.41343
29,0.1209,-3.3388,5.99032,5.09174,5.5202,7.74496
30,-0.372405,-3.4579,6.31923,4.44268,5.18111,8.07312
31,-0.859478,-3.57758,6.65611,3.80095,4.81328,8.39457
32,-1.34403,-3.7065,6.99604,3.15734,4.39984,8.69805
33,-1.82288,-3.84479,7.33029,2.50642,3.9345,8.97304
34,-2.29665,-3.99117,7.64716,1.84641,3.42469,9.21645
35,-2.76851,-4.1405,7.93794,1.17798,2.88612,9.42649
36,-3.24082,-4.28333,8.1995,0.501387,2.33473,9.60136
37,-3.71568,-4.40957,8.43184,-0.184144,1.78382,9.74248
38,-4.1937,-4.51051,8.6354,-0.879092,1.24507,9.85348
39,-4.6705,-4.57592,8.81038,-1.58017,0.731425,9.93561
40,-5.14002,-4.59514,8.9573,-2.27948,0.261573,9.98814
41,-5.60051,-4.55894,9.07729,-2.97117,-0.146738,10.0099
42,-6.05302,-4.4586,9.16912,-3.65474,-0.481992,10.0019
43,-6.50091,-4.28659,9.22962,-4.332,-0.736086,9.96882
44,-6.94923,-4.0365,9.25717,-5.00482,-0.902962,9.91516
45,-7.40135,-3.70081,9.25333,-5.67294,-0.97575,9.84555
46,-7.85618,-3.27096,9.22172,-6.32921,-0.943549,9.76687
47,-8.30874,-2.73967,9.16575,-6.95672,-0.791013,9.6829
48,-8.75135,-2.10055,9.08643,-7.53423,-0.501822,9.59558
49,-9.17398,-1.34824,8.97903,-8.04633,-0.0632504,9.50455
50,-9.56901,-0.480513,8.83182,-8.48798,0.533307,9.40043
51,-9.9343,0.503878,8.62628,-8.86332,1.29677,9.26241
52,-10.2721,1.60924,8.33828,-9.18285,2.23838,9.06386
53,-10.5782,2.84933,7.9465,-9.45083,3.3754,8.78475
54,-10.8274,4.24892,7.43785,-9.64726,4.73474,8.41911
55,-10.9653,5.83945,6.80415,-9.72419,6.34793,7.96978
56,-10.9218,7.65454,6.03354,-9.62002,8.24247,7.43067
57,-10.6346,9.72551,5.09954,-9.28452,10.4347,6.77871
58,-10.0687,12.076,3.96667,-8.69661,12.9238,5.98022
59,-9.22059,14.7163,2.61864,-7.86144,15.6932,5.00447
60,-8.10848,17.6424,1.08992,-6.803,18.7119,3.84377
61,-6.75885,20.8398,-0.520481,-5.5533,21.9448,2.53944
62,-5.20614,24.2854,-2.05429,-4.14299,25.367,1.19268
63,-3.49784,27.938,-3.32546,-2.60019,28.9591,-0.0501126
64,-1.69444,31.7179,-4.15648,-0.953199,32.6902,-1.02771
65,0.136316,35.4839,-4.41455,0.767373,36.496,-1.61014
66,1.93591,39.0383,-4.06265,2.5338,40.2661,-1.74909
67,3.66933,42.1734,-3.19435,4.32545,43.8609,-1.47899
68,5.33077,44.7454,-2.00003,6.13025,47.1509,-0.862543
69,6.93667,46.7184,-0.654085,7.94169,50.0423,0.034117
70,8.50772,48.1376,0.768362,9.75652,52.4856,1.13031
71,10.0538,49.0672,2.24646,11.5729,54.4748,2.35369
72,11.5683,49.5508,3.74252,13.3892,56.0279,3.65515
73,13.0328,49.6066,5.19686,15.2007,57.1608,4.98294
74,14.4277,49.2399,6.55165,16.991,57.8719,6.26931
75,15.7461,48.4672,7.76902,18.7338,58.1482,7.4488
76,16.9891,47.3202,8.82987,20.3989,57.9764,8.47294
77,18.1597,45.8377,9.72221,21.9634,57.3545,9.31059
78,19.262,44.0586,10.4358,23.4144,56.2948,9.94564
79,20.2959,42.0145,10.9634,24.7424,54.8168,10.3761
80,21.2603,39.7326,11.2946,25.938,52.941,10.6129
81,22.1542,37.2394,11.4142,26.9949,50.6896,10.6716
82,22.9749,34.5609,11.3085,27.9121,48.0907,10.5626
83,23.7139,31.7212,10.969,28.6876,45.1739,10.2842
84,24.3592,28.7429,10.3915,29.3154,41.968,9.82133
85,24.9004,25.6506,9.57594,29.79,38.5085,9.15782
86,25.3312,22.4721,8.52973,30.1095,34.8393,8.287
87,25.6467,19.2388,7.27994,30.2758,31.0109,7.22381
88,25.8433,15.9894,5.89131,30.2947,27.0782,6.01095
89,25.9228,12.7795,4.46962,30.1767,23.1062,4.72233
90,25.8963,9.68946,3.13836,29.9409,19.1848,3.4655
91,25.7858,6.82156,1.99882,29.6132,15.424,2.35456
92,25.624,4.28784,1.10352,29.2225,11.936,1.46452
93,25.4477,2.19146,0.45592,28.7949,8.82351,0.815209
94,25.2892,0.612576,0.0372465,28.3505,6.17507,0.389339
95,25.1657,-0.406627,-0.168684,27.9037,4.06461,0.16076
96,25.0749,-0.868397,-0.171509,27.4679,2.55407,0.10928
97,24.9979,-0.818576,0.016127,27.054,1.6837,0.220009
98,24.9025,-0.341461,0.36712,26.6683,1.45452,0.470791
99,24.7472,0.433261,0.802352,26.3076,1.801,0.795607
100,24.4834,1.30803,1.12407,25.9508,2.55163,1.02155
0,24.7678,4.15368,1.87071,25.1186,3.20951,0.644605
1,24.3778,4.69103,1.45892,24.7649,3.92522,0.295385
2,23.8642,5.08841,0.581453,24.3951,4.72357,-0.520764
3,23.2045,5.25067,-0.668802,23.9487,5.38432,-1.77646
4,22.4356,5.31046,-1.86454,23.3829,5.89829,-3.11672
5,21.6761,5.56711,-2.57625,22.7394,6.48572,-4.09921
6,21.0706,6.21647,-2.65763,22.1591,7.38165,-4.45326
7,20.6774,7.19119,-2.2317,21.7845,8.63591,-4.17834
8,20.4195,8.2358,-1.53351,21.6298,10.088,-3.47517
9,20.1369,9.06962,-0.762481,21.5614,11.4718,-2.57875
10,19.6738,9.49858,-0.034662,21.3884,12.5395,-1.65428
11,18.9442,9.46045,0.605737,20.9632,13.1475,-0.785201
12,17.9552,9.01556,1.15976,20.2293,13.2744,-0.00308077
13,16.7823,8.29753,1.64611,19.2204,12.9941,0.683383
14,15.5288,7.4693,2.08657,18.0355,12.4476,1.28379
15,14.2964,6.69393,2.5032,16.8013,11.8125,1.82743
16,13.1605,6.09961,2.9173,15.6334,11.2562,2.35123
17,12.1522,5.74071,3.34675,14.5976,10.8814,2.88348
18,11.2553,5.58232,3.80102,13.688,10.6906,3.4339
19,10.4194,5.52067,4.27243,12.8468,10.6066,3.99494
20,9.58458,5.43526,4.74104,12.0096,10.531,4.54992
21,8.70311,5.24068,5.18978,11.1374,10.3935,5.08469
22,7.7518,4.90667,5.61066,10.2226,10.1649,5.59284
23,6.73699,4.45107,6.00156,9.27841,9.84537,6.06945
24,5.68406,3.91385,6.36094,8.32671,9.44812,6.50584
25,4.62374,3.33367,6.68514,7.38646,8.98889,6.89592
26,3.58585,2.74065,6.97152,6.46346,8.47843,7.24202
27,2.59165,2.15306,7.22203,5.55215,7.92309,7.55287
28,1.64831,1.5759,7.44384,4.64596,7.33152,7.84074
29,0.751331,1.00443,7.64639,3.74393,6.7144,8.11685
30,-0.10845,0.432081,7.83846,2.85025,6.08011,8.38617
31,-0.937848,-0.141603,8.02698,1.96936,5.43105,8.64716
32,-1.73975,-0.708937,8.21707,1.10313,4.76494,8.89552
33,-2.51351,-1.25609,8.41293,0.250923,4.07916,9.1277
34,-3.25584,-1.76716,8.61841,-0.590088,3.37481,9.34367
35,-3.96233,-2.22687,8.83678,-1.42378,2.65962,9.54763
36,-4.63043,-2.62237,9.06963,-2.2519,1.94847,9.74466
37,-5.26146,-2.94305,9.31562,-3.07349,1.26142,9.93784
38,-5.86081,-3.18053,9.57048,-3.88652,0.62102,10.1284
39,-6.43542,-3.32866,9.82675,-4.68778,0.0501712,10.3159
40,-6.9932,-3.3855,10.0743,-5.4731,-0.430722,10.4979
41,-7.54348,-3.35452,10.3012,-6.23892,-0.80643,10.6698
42,-8.09572,-3.24218,10.4971,-6.98338,-1.06784,10.8257
43,-8.65691,-3.05429,10.6547,-7.70625,-1.21143,10.9569
44,-9.22795,-2.79223,10.7668,-8.4074,-1.23688,11.0545
45,-9.80344,-2.45217,10.8255,-9.08435,-1.1445,11.1133
46,-10.3737,-2.02674,10.8253,-9.73012,-0.933333,11.1337
47,-10.9249,-1.50574,10.7641,-10.3328,-0.599973,11.1145
48,-11.4414,-0.878557,10.6429,-10.878,-0.13842,11.0508
49,-11.9081,-0.135524,10.4626,-11.354,0.456998,10.9378
50,-12.3152,0.72981,10.2197,-11.7558,1.18909,10.7687
51,-12.6633,1.71904,9.90158,-12.0854,2.06071,10.5313
52,-12.9628,2.83274,9.48633,-12.3478,3.08088,10.2085
53,-13.2258,4.07606,8.94967,-12.5469,4.26637,9.7867
54,-13.4497,5.46292,8.27092,-12.6757,5.64256,9.25981
55,-13.6032,7.01625,7.42923,-12.7059,7.24159,8.6235
56,-13.629,8.76598,6.39488,-12.5913,9.09469,7.86612
57,-13.4618,10.747,5.13247,-12.2838,11.2233,6.96185
58,-13.05,12.9937,3.61602,-11.7528,13.6338,5.87133
59,-12.3642,15.5299,1.84915,-10.9881,16.3195,4.55409
60,-11.3954,18.3637,-0.10959,-9.9935,19.2662,2.99092
61,-10.1485,21.4883,-2.13021,-8.78015,22.4602,1.21073
62,-8.64096,24.8871,-4.02546,-7.36264,25.8933,-0.68863
63,-6.908,28.5319,-5.59676,-5.75887,29.5584,-2.54479
64,-5.00335,32.3681,-6.67919,-3.99309,33.4303,-4.16606
65,-2.99312,36.288,-7.15143,-2.09866,37.4425,-5.38211
66,-0.946258,40.1151,-6.94797,-0.119418,41.4811,-6.07235
67,1.07987,43.6316,-6.12695,1.89715,45.3999,-6.17095
68,3.05044,46.6501,-4.89566,3.91539,49.0493,-5.69663
69,4.95462,49.0783,-3.4893,5.92042,52.3096,-4.76025
70,6.79835,50.9263,-2.03363,7.91441,55.1126,-3.50572
71,8.59188,52.2588,-0.535988,9.90676,57.4403,-2.05113
72,10.339,53.1377,1.03199,11.9013,59.3056,-0.474695
73,12.0348,53.5955,2.66202,13.8903,60.728,1.17162
74,13.668,53.6373,4.29737,15.8532,61.7159,2.84071
75,15.2238,53.2587,5.86426,17.7614,62.2624,4.47629
76,16.6881,52.465,7.3008,19.5853,62.3526,6.01384
77,18.0521,51.2786,8.5652,21.2994,61.9732,7.39081
78,19.3153,49.7396,9.6346,22.884,61.1191,8.55634
79,20.4828,47.8974,10.5012,24.3261,59.7991,9.47696
80,21.5622,45.7987,11.1635,25.6205,58.0364,10.1376
81,22.561,43.4788,11.6182,26.7689,55.8654,10.539
82,23.4841,40.9624,11.8583,27.774,53.3233,10.6916
83,24.3286,38.2645,11.875,28.6331,50.4414,10.6093
84,25.0819,35.3937,11.6597,29.3404,47.2485,10.303
85,25.7297,32.3632,11.2116,29.8884,43.7736,9.7864
86,26.2629,29.2006,10.5447,30.2711,40.0524,9.08716
87,26.676,25.9454,9.68641,30.4852,36.131,8.24042
88,26.9662,22.65,8.67129,30.5281,32.0635,7.27399
89,27.1345,19.3805,7.54271,30.4023,27.9146,6.20672
90,27.1847,16.2112,6.36245,30.1184,23.7636,5.07528
91,27.1228,13.2211,5.21196,29.6975,19.7069,3.94686
92,26.9635,10.4957,4.17841,29.1732,15.8587,2.9065
93,26.7321,8.12192,3.32939,28.5892,12.3431,2.03722
94,26.4583,6.17329,2.69682,27.9899,9.27337,1.39328
95,26.1684,4.69831,2.28108,27.4092,6.73433,0.980075
96,25.8812,3.71562,2.05922,26.8651,4.77931,0.762408
97,25.6062,3.21181,1.98896,26.3637,3.43983,0.688245
98,25.3417,3.14095,2.00867,25.9063,2.72778,0.700763
99,25.0736,3.42199,2.0281,25.493,2.6188,0.727017
100,24.7726,3.93023,1.91748,25.1213,3.02505,0.653467
0,24.3155,1.48244,1.22021,24.8544,2.72244,0.208718
1,24.0456,2.29558,0.697029,24.6536,3.81,-0.00109552
2,23.6429,2.95192,-0.359648,24.387,4.84292,-0.701515
3,23.0718,3.35984,-1.80858,23.9839,5.63455,-1.85444
4,22.3461,3.61018,-3.21089,23.4043,6.19783,-3.12406
5,21.5542,3.94403,-4.10946,22.6924,6.75132,-4.0815
6,20.8358,4.57472,-4.30458,21.9901,7.55007,-4.44326
7,20.2992,5.53842,-3.88025,21.4651,8.70519,-4.17748
8,19.95,6.69011,-3.07357,21.1941,10.1273,-3.46215
9,19.6906,7.79723,-2.12553,21.1042,11.5879,-2.53233
10,19.3764,8.63642,-1.2023,21.0222,12.8278,-1.56556
11,18.8822,9.06141,-0.385401,20.7724,13.6539,-0.660276
12,18.1509,9.03736,0.305743,20.2471,13.9877,0.145081
13,17.2035,8.6324,0.885325,19.4282,13.8626,0.847425
14,16.1123,7.97933,1.3815,18.3708,13.3927,1.46269
15,14.9648,7.23491,1.82719,17.1717,12.737,2.01707
16,13.8366,6.54613,2.25448,15.9413,12.0618,2.53798
17,12.7775,6.02037,2.68873,14.7764,11.5017,3.04734
18,11.805,5.69918,3.14394,13.7288,11.1185,3.55814
19,10.9057,5.54958,3.62091,12.793,10.8873,4.07304
20,10.0469,5.48232,4.10747,11.9267,10.7294,4.58664
21,9.19005,5.38922,4.58361,11.0835,10.5619,5.08946
22,8.30178,5.18467,5.03034,10.2304,10.3281,5.57127
23,7.36239,4.82996,5.43565,9.35319,10.0061,6.02351
24,6.37063,4.33313,5.79458,8.45463,9.60199,6.44054
25,5.34344,3.73429,6.1097,7.54657,9.13516,6.82076
26,4.3082,3.08611,6.39006,6.63907,8.62368,7.16769
27,3.29358,2.4374,6.64721,5.73726,8.07863,7.48907
28,2.32229,1.82277,6.89193,4.84238,7.50462,7.79294
29,1.40542,1.25642,7.13185,3.9532,6.90207,8.08301
30,0.54249,0.735198,7.3701,3.06957,6.27212,8.35907
31,-0.273382,0.248723,7.60678,2.19326,5.61997,8.62089
32,-1.05134,-0.21233,7.84064,1.32623,4.95446,8.86907
33,-1.8,-0.652032,8.07005,0.470358,4.28675,9.10465
34,-2.52453,-1.06739,8.29493,-0.373378,3.62827,9.33049
35,-3.22674,-1.44979,8.51764,-1.20513,2.98792,9.54974
36,-3.9066,-1.7887,8.74176,-2.02587,2.3716,9.76304
37,-4.56409,-2.07518,8.96972,-2.83877,1.78433,9.96819
38,-5.2018,-2.30445,9.20019,-3.64872,1.23283,10.1618
39,-5.82544,-2.47518,9.42669,-4.45862,0.72792,10.3406
40,-6.44222,-2.58582,9.63925,-5.26928,0.284204,10.5045
41,-7.05986,-2.63172,9.82738,-6.08111,-0.0823928,10.6533
42,-7.68517,-2.60469,9.98212,-6.894,-0.356159,10.7826
43,-8.32142,-2.49407,10.0968,-7.70561,-0.521078,10.8865
44,-8.96807,-2.28821,10.1662,-8.5097,-0.560832,10.9596
45,-9.62098,-1.97593,10.1858,-9.29426,-0.459912,10.9974
46,-10.2703,-1.5471,10.1507,-10.0409,-0.204871,10.9979
47,-10.8995,-0.991912,10.0572,-10.7264,0.21593,10.9612
48,-11.4872,-0.300875,9.90325,-11.3266,0.812881,10.884
49,-12.0119,0.534708,9.68817,-11.8208,1.59487,10.7568
50,-12.4555,1.52242,9.40916,-12.1969,2.57037,10.5645
51,-12.8076,2.6687,9.05753,-12.4546,3.74912,10.2885
52,-13.0674,3.98069,8.61685,-12.6022,5.14377,9.91076
53,-13.2405,5.46804,8.0633,-12.6458,6.77188,9.41773
54,-13.3311,7.14283,7.36466,-12.5776,8.65364,8.79486
55,-13.3298,9.01978,6.47952,-12.3714,10.8061,8.01881
56,-13.204,11.1171,5.36352,-11.9892,13.2368,7.05587
57,-12.9022,13.4534,3.98727,-11.3943,15.9397,5.87045
58,-12.3681,16.0441,2.36312,-10.5633,18.8935,4.44495
59,-11.5557,18.8984,0.570381,-9.4912,22.0645,2.80271
60,-10.4412,22.0162,-1.24159,-8.19158,25.4152,1.02604
61,-9.02922,25.384,-2.88508,-6.69031,28.915,-0.737734
62,-7.35208,28.9676,-4.18124,-5.01991,32.541,-2.29827
63,-5.46609,32.6963,-4.99507,-3.21678,36.2612,-3.47534
64,-3.4453,36.4443,-5.25901,-1.32168,40.0071,-4.15261
65,-1.37169,40.0329,-5.00068,0.618928,43.6609,-4.3015
66,0.678598,43.2719,-4.3486,2.55735,47.0752,-3.97583
67,2.64913,46.0163,-3.47125,4.45728,50.1161,-3.28612
68,4.5138,48.201,-2.48949,6.30408,52.701,-2.35218
69,6.27813,49.8347,-1.44759,8.10386,54.8096,-1.25927
70,7.96789,50.9677,-0.345769,9.87516,56.4663,-0.0520331
71,9.6117,51.6603,0.823729,11.6372,57.7135,1.24177
72,11.2266,51.9615,2.05986,13.3997,58.5906,2.58952
73,12.8114,51.8982,3.34583,15.1599,59.1242,3.95067
74,14.3493,51.4782,4.64814,16.9042,59.3248,5.28198
75,15.817,50.7001,5.9206,18.6101,59.1869,6.53901
76,17.1915,49.5636,7.11066,20.2499,58.6938,7.67497
77,18.455,48.0772,8.16643,21.795,57.8257,8.64204
78,19.5997,46.263,9.04416,23.2196,56.5681,9.39864
79,20.6285,44.1548,9.71241,24.5056,54.9186,9.91831
80,21.5517,41.7921,10.1518,25.6462,52.8896,10.1915
81,22.3817,39.2135,10.353,26.6433,50.5063,10.2197
82,23.1282,36.4542,10.3141,27.5013,47.8008,10.0109
83,23.7964,33.5452,10.0392,28.2222,44.806,9.57959
84,24.386,30.5112,9.54045,28.8039,41.5505,8.94989
85,24.8898,27.3706,8.83767,29.2411,38.0605,8.1522
86,25.2987,24.1419,7.9568,29.5262,34.3644,7.21528
87,25.6041,20.8515,6.93074,29.6507,30.4979,6.16556
88,25.8008,17.5418,5.80733,29.6087,26.5097,5.03326
89,25.8903,14.279,4.65646,29.4019,22.4686,3.86262
90,25.8822,11.1491,3.56302,29.0452,18.4678,2.71825
91,25.7923,8.24765,2.60637,28.5675,14.6245,1.67737
92,25.6418,5.66854,1.84047,28.0112,11.0718,0.812971
93,25.4548,3.49624,1.28816,27.4286,7.94388,0.173346
94,25.256,1.79867,0.947903,26.8685,5.35213,-0.230849
95,25.0646,0.618532,0.803001,26.3635,3.36935,-0.421533
96,24.8908,-0.0340446,0.825073,25.9277,2.02971,-0.436397
97,24.7356,-0.184092,0.969654,25.5636,1.33606,-0.315572
98,24.592,0.105404,1.16393,25.2683,1.2611,-0.106415
99,24.4418,0.729481,1.29123,25.0339,1.73471,0.113585
100,24.2524,1.53897,1.18595,24.8406,2.62262,0.211473
0,25.5011,1.59866,2.40532,25.9041,2.70275,0.116422
1,25.2319,2.57022,1.99728,25.6901,3.78236,0.0485668
2,24.8312,3.38402,1.01654,25.4542,4.96993,-0.440603
3,24.2514,3.89773,-0.51195,25.1373,6.05112,-1.40278
4,23.4827,4.13722,-2.24074,24.6802,6.9137,-2.63709
5,22.5887,4.32724,-3.662,24.0678,7.63245,-3.75468
6,21.7079,4.75312,-4.41952,23.3686,8.41459,-4.40321
7,20.9911,5.57046,-4.44803,22.7204,9.43961,-4.42665
8,20.5099,6.73058,-3.9093,22.2507,10.74,-3.89993
9,20.2176,8.03544,-3.04805,21.9854,12.1874,-3.03896
10,19.9821,9.23814,-2.07508,21.8247,13.5547,-2.06064
11,19.6524,10.1255,-1.12605,21.6029,14.6084,-1.10803
12,19.1193,10.5739,-0.267186,21.1757,15.1951,-0.249252
13,18.3505,10.5751,0.485227,20.474,15.2791,0.497037
14,17.3856,10.2189,1.14247,19.5085,14.9288,1.13842
